numero_sinistr,Charge,exercice,Police
200800025475,-186,2008,1435062
200900010352,-3000,2009,1435063
200700020062,52922.62,2007,1435064
201000027750,6000,2010,1435067
201100030369,14843,2011,1435074
200700009264,-2255.33,2007,1435078
200800037536,6000,2008,1435080
200900054660,66009,2009,1435080
200800010150,-3916,2008,1435081
200800004337,6000,2008,1435093
200700036353,6435.14,2007,1435097
201000028034,6000,2010,1435097
200800017996,6000,2008,1435103
200700005839,-2100,2007,1435111
201000028481,6000,2010,1435119
200900022239,2450.57,2009,1435121
200700024687,9673.78,2007,1435125
200700030478,6000,2007,1435126
200700036764,3658.27,2007,1435126
200800021040,6000,2008,1435126
200700018102,48708.73,2007,1435131
200900032269,6000,2009,1435131
200900000859,-1634.34,2009,1435131
201000008925,-309.5,2010,1435142
201100054948,5970.31,2011,1435145
200900003545,6000,2009,1435151
200800008551,7165.03,2008,1435156
200800010297,6000,2008,1435157
200800010948,39500,2008,1435157
200700020557,6000,2007,1435157
200900036656,-1258.49,2009,1435160
200900010702,3292.56,2009,1435160
200800043604,6000,2008,1435167
200800015971,29500,2008,1435173
200800004101,4482.7,2008,1435175
200700012605,-360,2007,1435180
200700023480,6000,2007,1435183
200800002504,-2684.67,2008,1435183
201100017477,6000,2011,1435183
201000042918,-798,2010,1435183
200900036988,6000,2009,1435193
201000031224,29336.41,2010,1435205
200700027673,-1708.07,2007,1435210
200800054054,6000,2008,1435215
200900040613,6000,2009,1435215
200700017548,6000,2007,1435219
200800038221,55629.38,2008,1435224
200800018984,27972,2008,1435230
200800022673,850,2008,1435237
200800001893,-4368,2008,1435237
201000027070,2117.16,2010,1435244
200700025518,-2940.25,2007,1435244
200800036472,3060,2008,1435252
200900006699,32869.47,2009,1435252
201000030666,4257.07,2010,1435255
200700046681,6000,2007,1435261
200900018568,998,2009,1435261
200900040278,934,2009,1435261
201000031247,6000,2010,1435266
200900050256,6000,2009,1435273
200700006755,6000,2007,1435273
200800019608,6000,2008,1435273
200800037481,6000,2008,1435274
201000018984,-4500,2010,1435295
200700009162,-1317,2007,1435297
200800027989,801.72,2008,1435299
200900026282,58593.46,2009,1435299
200800047674,8983.09,2008,1435313
200700006056,-285.83,2007,1435318
200700048098,81483.43,2007,1435318
201000004860,-620,2010,1435322
200900028772,1725.82,2009,1435326
200700001112,119250.88,2007,1435339
200700018031,-4200,2007,1435341
200700032704,-3800,2007,1435342
200700044502,20213.48,2007,1435343
200900009618,5150,2009,1435343
201100000279,-3276,2011,1435349
201000005768,-453.24,2010,1435349
200700017634,3000,2007,1435349
200800020342,1644.05,2008,1435349
200700009351,-2500,2007,1435352
200800019009,-2946,2008,1435358
200700035950,-4500,2007,1435368
200900033667,-4500,2009,1435374
201000042166,-2545,2010,1435374
200700036808,6000,2007,1435375
200700004362,29982.2,2007,1435375
201100000198,6000,2011,1435375
200900041216,-3580,2009,1435375
200800044789,1973.7,2008,1435375
200700008003,28683.6,2007,1435378
201000027505,974.28,2010,1435378
200700006275,2330,2007,1435380
200900023403,21210,2009,1435383
200700003932,-2146,2007,1435383
201000045352,6000,2010,1435387
200800019602,-3225.6,2008,1435404
200700004839,-1600,2007,1435405
200700009171,-2120,2007,1435411
200900034559,6000,2009,1435411
200700011597,5862,2007,1435415
200800009830,20500,2008,1435421
200700003937,31297.44,2007,1435425
200700027086,35453.3,2007,1435438
200900012763,3194,2009,1435443
200700019107,6000,2007,1435445
201000007114,-2500,2010,1435451
200700008289,18206,2007,1435460
200700024345,2459.92,2007,1435461
201100012048,29475.55,2011,1435465
201000000638,-1770,2010,1435477
200700027201,6000,2007,1435478
200700023689,49917.87,2007,1435480
200800046746,62442.82,2008,1435480
200800053048,6000,2008,1435489
200900004398,-4500,2009,1435489
200700037128,9824.81,2007,1435496
200800035027,32694.9,2008,1435501
200700004318,6000,2007,1435525
200900003085,127150,2009,1435526
200700029971,-4020,2007,1435544
200800003587,2711.67,2008,1435547
200800006926,778,2008,1435552
201100021196,-4500,2011,1435553
200700005844,-1396,2007,1435560
201100006223,2160,2011,1435563
200900002715,-5000,2009,1435576
200800008373,-3000,2008,1435576
200700044484,6000,2007,1435576
201000028247,6000,2010,1435577
200800012602,11617.23,2008,1435577
200700032126,142656.34,2007,1435580
201000029354,4965,2010,1435587
200800047585,6000,2008,1435588
201100039481,50804,2011,1435588
201000031234,6000,2010,1435597
200700016154,-2590,2007,1435597
200700044645,13147,2007,1435607
200800006047,139377.25,2008,1435607
200800032418,6000,2008,1435622
200900004877,-2300,2009,1435623
200700015416,79857.67,2007,1435628
200900004195,-981.6,2009,1435632
200800027063,-4570,2008,1435635
200900011307,6000,2009,1435635
200700039509,6000,2007,1435639
200900035534,6000,2009,1435641
200900024914,13854,2009,1435641
200700021847,16108.5,2007,1435642
200900004878,2000,2009,1435649
200800023102,46154.2,2008,1435649
200800021534,57150,2008,1435649
200800024485,4920,2008,1435665
200900040585,-10,2009,1435673
200800029185,3695.85,2008,1435687
201000019461,56551.14,2010,1435687
200800021464,6000,2008,1435694
200700025723,6000,2007,1435709
200700025368,6000,2007,1435712
200900022264,16920,2009,1435714
200700037801,42950,2007,1435724
200900010087,-3042,2009,1435739
200700021463,6000,2007,1435739
200700019097,6804,2007,1435741
201000038255,43500,2010,1435747
200900038269,6000,2009,1435754
200900004739,-4550,2009,1435764
200800038851,6000,2008,1435766
201100035510,-100,2011,1435767
201100056007,-1000,2011,1435769
200700010366,-3929.4,2007,1435769
200800042146,49000,2008,1435773
200800014584,-2142.7,2008,1435780
201100013783,3560,2011,1435792
201100027181,6804,2011,1435792
200700036711,6000,2007,1435793
200900022602,-1000,2009,1435797
200700024379,3521.01,2007,1435797
200800042117,13562,2008,1435799
200700040055,2085.7,2007,1435801
200700024966,3000,2007,1435802
201000006784,-53.9,2010,1435806
201100043430,6000,2011,1435809
200900056017,59800,2009,1435809
200700013879,6000,2007,1435818
200700011426,-1869,2007,1435818
200700024525,18188.82,2007,1435822
201000023054,630,2010,1435832
200800051976,19964.12,2008,1435833
200800050747,12000,2008,1435842
200700036145,6000,2007,1435851
200700037476,-1660,2007,1435862
200700041798,5244,2007,1435872
201100026075,6000,2011,1435873
200700034197,4298.5,2007,1435874
200700020236,6000,2007,1435874
200800039214,6032.25,2008,1435875
200800005944,58983.44,2008,1435881
200700033599,-1075.83,2007,1435885
200800015590,6000,2008,1435892
200800025608,186954,2008,1435892
200700019695,6000,2007,1435898
200900007669,12712,2009,1435906
200700040135,-2328,2007,1435916
200700023699,6000,2007,1435916
200700023944,-2886.14,2007,1435916
200700040340,6000,2007,1435916
200800017286,22628.86,2008,1435916
200800017311,54604,2008,1435916
200900007604,27619.99,2009,1435922
200700043091,6000,2007,1435931
200800018168,11548.23,2008,1435945
200800002878,23071.89,2008,1435951
200700034089,2155.39,2007,1435951
200700046169,6000,2007,1435955
200700025974,12500,2007,1435956
200700037670,-265.76,2007,1435964
200800019311,1213.44,2008,1435964
200900001252,-2572.8,2009,1435967
201000029537,1007.4,2010,1435967
201100036644,-1000,2011,1435970
200800024664,5862,2008,1435970
201000023056,6477,2010,1435972
201000020096,6000,2010,1435981
201100026622,6000,2011,1435989
200900011961,12779.16,2009,1435989
200900044762,2863.36,2009,1435989
200900002304,6000,2009,1435997
200900049695,6000,2009,1436001
200700034216,6000,2007,1436010
201100012938,4552.96,2011,1436014
201000009675,-300,2010,1436016
200700042415,95009.8,2007,1436018
200700037388,6000,2007,1436028
200700021464,6000,2007,1436028
200900033214,8572.83,2009,1436028
200900036427,6000,2009,1436028
200900026412,6000,2009,1436028
200800035579,6000,2008,1436028
200800035747,1833.77,2008,1436028
200900049978,74086.51,2009,1436031
200900010892,78646.03,2009,1436034
200800037055,6000,2008,1436042
200700024273,115000,2007,1436044
200700037810,6000,2007,1436047
200800022483,5475,2008,1436055
200800019063,10846.1,2008,1436069
200800003029,-284,2008,1436069
200700038807,-4670,2007,1436069
200700024969,-4500,2007,1436069
200900000283,3000,2009,1436070
200900044486,-5147.53,2009,1436071
200900011310,-4865.89,2009,1436071
201100048720,10677.05,2011,1436080
200800013509,5944.91,2008,1436081
200800029948,5383.2,2008,1436081
201000028475,6000,2010,1436081
201000018968,27065.01,2010,1436081
200900016333,-3300,2009,1436081
200900031268,-2838,2009,1436081
200700036480,6000,2007,1436083
200900020739,104771.51,2009,1436105
200700024645,6000,2007,1436108
201100042104,-3082.19,2011,1436110
200700025018,1600,2007,1436114
200800004325,6000,2008,1436114
201100017424,111016,2011,1436116
200700033605,-4500,2007,1436121
200800024410,6000,2008,1436132
200800006859,6000,2008,1436139
200900051419,6000,2009,1436148
200700029218,-572.4,2007,1436148
200900021798,32547.78,2009,1436149
201000022651,6000,2010,1436153
201100049310,6000,2011,1436153
200800019246,-1296,2008,1436159
200800007670,2004,2008,1436159
201100031317,6000,2011,1436179
200900054800,6000,2009,1436183
200700043962,6000,2007,1436185
200800002388,-2317.8,2008,1436189
200800018133,38854.05,2008,1436192
201000008443,5682.57,2010,1436201
200800026259,52137.49,2008,1436213
201000030878,28507.74,2010,1436218
200800031731,89749.59,2008,1436223
200900000366,598.93,2009,1436236
200800002272,1744,2008,1436240
200700038420,433131.7,2007,1436258
200800014668,6000,2008,1436259
200900005769,-2100,2009,1436259
200800009753,6000,2008,1436268
200900000794,4694,2009,1436273
200900030383,6000,2009,1436275
200700036491,6000,2007,1436277
200800038163,22620.57,2008,1436286
200800019251,1772.4,2008,1436291
200800042027,33150,2008,1436293
200800043894,6127.51,2008,1436299
200800014044,-2000,2008,1436299
200800032937,6804,2008,1436302
200800028079,2569.94,2008,1436310
200800042729,292.8,2008,1436326
200900049048,26686.55,2009,1436326
200700043168,601870.3,2007,1436333
200700043888,6000,2007,1436333
200800031284,6000,2008,1436339
201000010399,-4550,2010,1436339
200800003325,-2205.6,2008,1436353
200800036306,12000,2008,1436362
200800021935,-3209.28,2008,1436363
200800006912,4094.1,2008,1436363
200900025839,-2261.95,2009,1436363
200800045251,6701.15,2008,1436379
200800003470,22194.39,2008,1436379
200900028234,-971.4,2009,1436391
201100053217,-3104,2011,1436392
201000058377,-719.97,2010,1436397
201000004839,2579.77,2010,1436397
200900022139,6000,2009,1436417
200800020851,-3000,2008,1436421
200800046607,-2016.75,2008,1436429
200900037123,38742.32,2009,1436429
200800042257,-2878.8,2008,1436459
200800027907,-1595.75,2008,1436459
201000037794,6000,2010,1436459
200900003147,-3172.56,2009,1436460
200900038319,35020.72,2009,1436468
201100001459,11734.21,2011,1436472
200900036653,4036.8,2009,1436474
200900032370,-2200,2009,1436476
200800029935,6000,2008,1436481
200900015059,6000,2009,1436481
200900006268,6000,2009,1436489
200900003233,3485.58,2009,1436489
201000030081,2262,2010,1436498
200800028926,1430.68,2008,1436507
200900023516,8710,2009,1436507
200800053042,25692.22,2008,1436509
200800053467,31331.17,2008,1436509
200800040182,6000,2008,1436516
200800012614,2616.55,2008,1436517
200900042258,48072.42,2009,1436518
200800033474,12000,2008,1436523
201000014756,-363.12,2010,1436532
201000016026,3000,2010,1436533
201000006926,3977.54,2010,1436533
200900022169,-3000,2009,1436533
200800004373,6000,2008,1436553
201100058075,6000,2011,1436558
200800013531,6000,2008,1436564
201100020271,-4500,2011,1436582
200900016101,-4500,2009,1436584
200800013120,6804,2008,1436598
201100055360,6000,2011,1436600
201100016827,-4600,2011,1436604
201000004774,26721.96,2010,1436606
200800015874,51375,2008,1436607
201000025204,834,2010,1436608
200900033742,14049.82,2009,1436609
200800035581,1408,2008,1436617
200800043594,6000,2008,1436623
200800041941,-634,2008,1436623
201100017478,33648.71,2011,1436624
201000014542,6000,2010,1436624
200900024912,6290.53,2009,1436625
200800011643,1931.17,2008,1436627
201100030091,487.2,2011,1436635
200800007722,-3396,2008,1436637
201100040473,7120,2011,1436638
200800039906,27113.12,2008,1436641
200800026606,6000,2008,1436641
200900009331,-4000,2009,1436649
201000037585,6000,2010,1436649
200800034467,24322.76,2008,1436651
201100022622,56000,2011,1436659
201000038891,35759.4,2010,1436690
200800037010,2342.83,2008,1436696
201000016615,-1093.8,2010,1436702
200900007299,2058,2009,1436702
200900006139,6000,2009,1436703
201000056210,6000,2010,1436703
200900006284,6000,2009,1436708
201000015882,4397.53,2010,1436712
201000033102,2400,2010,1436718
200800019634,12000,2008,1436719
201000019315,2920,2010,1436723
200800030332,6000,2008,1436724
200900050276,171245.44,2009,1436738
200900010812,2203.2,2009,1436760
201100043740,34722.59,2011,1436766
200800018775,6000,2008,1436775
201100001103,38653.22,2011,1436791
201100030470,-3942.65,2011,1436791
201100041305,108.42,2011,1436792
201100000480,6000,2011,1436806
200800035098,3112.04,2008,1436806
201000009086,8290,2010,1436812
200900031880,6000,2009,1436815
200900033579,6000,2009,1436821
200800025705,984,2008,1436837
201000044257,-2150,2010,1436837
201000010213,6804,2010,1436837
201100037471,-2596,2011,1436837
201100019905,1742.51,2011,1436837
200800017877,6804,2008,1436838
201100051415,5438.7,2011,1436844
201000025584,6000,2010,1436844
201100000629,22404,2011,1436851
201100039893,35000,2011,1436851
200900006189,6000,2009,1436856
200800034946,6000,2008,1436863
200900017196,6000,2009,1436870
201100006484,6000,2011,1436877
201000006910,-2041.35,2010,1436877
200900000138,-4500,2009,1436883
200800022022,6804,2008,1436887
200800017822,2740,2008,1436899
200900048156,-5425.3,2009,1436900
200800037103,6000,2008,1436922
200900039994,42150,2009,1436934
201100001347,7280.28,2011,1436934
201000001141,3160,2010,1436956
200900028444,-2319.1,2009,1436960
201100000542,700,2011,1436963
200900022379,6202.05,2009,1436967
200900017229,6000,2009,1436976
200900017184,6000,2009,1436978
201000007201,-2280,2010,1436981
201000026286,0,2010,1436985
201000016048,-826.63,2010,1436985
200900000307,-2649.11,2009,1436985
201100046459,-4500,2011,1436985
200900004725,4632.32,2009,1436988
200800026402,-937.22,2008,1437008
200800039939,0,2008,1437009
201000006805,9855.34,2010,1437017
201000009973,-4500,2010,1437017
200900037539,7767.1,2009,1437021
200900000787,6000,2009,1437030
201000025192,6000,2010,1437030
200800024779,7117.19,2008,1437030
200800027949,-358.91,2008,1437033
200800046183,-756,2008,1437033
201000015902,6000,2010,1437033
200900026351,-4500,2009,1437037
200800039176,50000,2008,1437040
201000056615,29225.2,2010,1437048
200900013104,6000,2009,1437066
200800053206,43664.71,2008,1437071
200900032460,6000,2009,1437089
201000005860,6000,2010,1437089
200800029911,6000,2008,1437095
200800030097,6000,2008,1437102
201000019975,-4500,2010,1437104
201100054927,-2200,2011,1437104
200900038672,2925,2009,1437108
201100043730,-4500,2011,1437111
201100052676,6000,2011,1437120
201100017499,-1800,2011,1437120
201000032812,31060.53,2010,1437125
200900003360,6000,2009,1437127
200800032930,6000,2008,1437140
200900004527,7716.76,2009,1437144
200800037092,6000,2008,1437150
201000022139,-2800,2010,1437150
200900012759,8.71,2009,1437154
200900026593,-410.14,2009,1437162
200900026759,6740.56,2009,1437162
200900036970,-3973.72,2009,1437168
201000025197,-3620,2010,1437168
201000032531,-4200,2010,1437168
201000046581,750,2010,1437172
201000045649,1425.99,2010,1437179
200900012033,-2792.69,2009,1437189
201000034013,6000,2010,1437194
200900047774,12275.55,2009,1437198
201100007601,4720,2011,1437206
200900016100,6000,2009,1437207
200900011901,10706.96,2009,1437208
201100027258,7364.66,2011,1437208
201000048647,6000,2010,1437208
201100012023,-227.98,2011,1437211
201000002477,-3292,2010,1437221
201100059022,225364,2011,1437221
200800044879,10712.52,2008,1437237
200900001233,6000,2009,1437241
201000031900,10650.4,2010,1437253
200800049735,6000,2008,1437253
200900015194,-2463.88,2009,1437261
200900008965,-750.14,2009,1437261
201000001827,-4724.33,2010,1437282
201000020327,41000,2010,1437291
200800040301,2161,2008,1437307
200900018271,6000,2009,1437317
201100062162,66000,2011,1437317
201000050479,6000,2010,1437317
201000008508,6000,2010,1437325
200900006322,325.68,2009,1437342
200900031877,-3960,2009,1437342
200900002732,-3720,2009,1437342
200900006464,6000,2009,1437342
201000006244,-4401.79,2010,1437342
200900038340,6000,2009,1437345
201000017888,123.64,2010,1437356
200900010774,6000,2009,1437357
200900022599,6000,2009,1437358
201100045938,6000,2011,1437370
201000007409,6000,2010,1437372
201100037483,6000,2011,1437377
200900006291,821.28,2009,1437389
200900021622,3502.8,2009,1437396
201000031898,3165.8,2010,1437396
201000021471,330,2010,1437400
200900020336,19470,2009,1437424
200900041246,-500,2009,1437427
200900022885,-1013.23,2009,1437428
201100031996,6954,2011,1437428
201000041255,-750,2010,1437428
200900036553,2930.35,2009,1437433
201100018402,4586.66,2011,1437433
200800047689,-3048,2008,1437445
200900006839,24522.67,2009,1437448
200900023535,6000,2009,1437459
200900007925,3622.99,2009,1437459
200900047179,152010.08,2009,1437462
201100024001,-4000,2011,1437464
200900044230,69000,2009,1437467
200900009533,8291.76,2009,1437469
201100027653,-1500,2011,1437475
201100035307,32802.89,2011,1437477
200900002167,-3756,2009,1437479
200800035602,43680,2008,1437509
201000045933,-4550,2010,1437520
201100048941,43892.25,2011,1437528
201000043199,-1550,2010,1437532
200900031264,34456.33,2009,1437536
201000056112,6000,2010,1437538
200900044229,2306.35,2009,1437547
201000013987,-4500,2010,1437548
200900056026,6000,2009,1437554
200900023661,6000,2009,1437557
200900022222,6640.87,2009,1437558
201100017495,-4250,2011,1437558
201100014099,6000,2011,1437558
201100029028,-4610,2011,1437558
200900008966,6000,2009,1437559
201100033213,39612.85,2011,1437564
200900012483,6000,2009,1437572
201000017086,6000,2010,1437572
201000015897,6000,2010,1437572
201000000304,41657.93,2010,1437576
201000046613,35000,2010,1437577
201100029032,1400,2011,1437592
201000023051,6000,2010,1437593
200900003153,6000,2009,1437593
200900044080,13900.88,2009,1437598
201000032942,6000,2010,1437598
201000051821,6000,2010,1437598
200900021548,-10,2009,1437602
200900032363,6000,2009,1437602
201000023185,6000,2010,1437615
200900038566,820,2009,1437615
201000019672,6160,2010,1437616
201100037496,6000,2011,1437619
200900002727,6000,2009,1437624
201000030674,3000,2010,1437634
200900028470,-500,2009,1437637
200900052662,38300,2009,1437640
201000031245,6000,2010,1437640
200900012101,12462.72,2009,1437643
200900018230,772.14,2009,1437647
201000021383,3223.35,2010,1437647
200900015329,6000,2009,1437649
200900031261,-4000,2009,1437667
200900034065,-1313.3,2009,1437669
201100013496,-4550,2011,1437669
201000020928,6000,2010,1437679
201000037319,1344.32,2010,1437686
201000000373,6000,2010,1437691
201000035217,2900,2010,1437693
201000034054,-10,2010,1437704
201000043300,-4500,2010,1437710
201000026576,-1756.56,2010,1437712
200900049025,6000,2009,1437712
200900014926,8777.85,2009,1437715
201000047805,3000,2010,1437731
201000007297,-4079.9,2010,1437735
200900024133,6000,2009,1437739
200900037048,6000,2009,1437739
201100008790,67146.12,2011,1437740
200900050605,126810.3,2009,1437746
200900022204,6000,2009,1437748
200900027000,33698,2009,1437749
200900014052,6000,2009,1437750
200900023819,1119.06,2009,1437763
200900019437,2728,2009,1437763
200900011893,-1083.6,2009,1437766
200900040254,6000,2009,1437766
201000044848,6000,2010,1437771
201000006246,1775,2010,1437771
201000029534,-4500,2010,1437773
201000025868,7892.24,2010,1437773
200900016105,45506.29,2009,1437773
200900025866,48150,2009,1437780
201000010791,6000,2010,1437786
200900023565,270000,2009,1437794
200900037918,-3920,2009,1437801
201000026265,-5300,2010,1437801
201100000886,1289.81,2011,1437801
201100046421,-1950,2011,1437801
200900015705,6000,2009,1437802
201100000885,750,2011,1437805
200900052437,101872.38,2009,1437810
200900021381,87988.7,2009,1437811
200900023861,58974.76,2009,1437816
200900029856,380.03,2009,1437816
200900017728,6000,2009,1437822
201000044254,2657,2010,1437829
200900042048,7749.01,2009,1437829
201000037557,-6000,2010,1437831
201000044792,5201.05,2010,1437834
201000048949,6000,2010,1437835
201000004832,750,2010,1437837
201000014736,3894,2010,1437842
201000036290,-1952.76,2010,1437844
200900015715,-772.48,2009,1437844
201000000377,6000,2010,1437863
200900022865,6821.84,2009,1437864
200900036549,6000,2009,1437867
201000005618,-3000,2010,1437871
201100052074,-4500,2011,1437882
201000000793,2639.4,2010,1437886
201000011759,6000,2010,1437898
201100035505,6000,2011,1437901
200900028814,-4500,2009,1437913
200900034929,6000,2009,1437918
201000007254,21650,2010,1437919
201000053555,6000,2010,1437921
200900022257,-4614,2009,1437921
200900053194,6000,2009,1437926
201000037331,10461.13,2010,1437929
200900038582,6000,2009,1437933
200900021945,10606.33,2009,1437933
201100041841,48000,2011,1437933
201100027269,9730,2011,1437933
200900016747,806.47,2009,1437934
201100029346,-3200,2011,1437937
200900043026,6000,2009,1437939
200900017017,3000,2009,1437957
200900028147,2160,2009,1437964
200900040282,6000,2009,1437968
200900025142,2056.54,2009,1437968
201100014337,738.17,2011,1437968
201000005036,5929.79,2010,1437980
200900044384,11340,2009,1437989
200900036634,6000,2009,1437993
201100022606,6000,2011,1437996
201100011739,6000,2011,1438018
201000043475,-4600,2010,1438018
201000004852,-4500,2010,1438018
201100013369,30993.55,2011,1438021
200900026011,70597.92,2009,1438026
200900037543,14014.09,2009,1438037
200900029987,6547.75,2009,1438043
201000001777,9805.61,2010,1438043
201100017468,640.74,2011,1438046
201000045996,6000,2010,1438053
201000045444,-1134,2010,1438053
200900027201,6000,2009,1438053
200900023551,9247.93,2009,1438053
200900038897,6000,2009,1438053
201000019773,6000,2010,1438057
201100035852,10228.58,2011,1438068
201000041689,6036.12,2010,1438076
201000019431,6000,2010,1438088
201100050605,11166.47,2011,1438100
201100026217,6000,2011,1438100
201000012201,-1014.18,2010,1438100
201100038735,23832.46,2011,1438113
201100021725,6000,2011,1438114
200900053259,72899.39,2009,1438121
201100022095,-3144,2011,1438134
201100010481,804,2011,1438134
201000020358,-2817.6,2010,1438134
201100027652,6000,2011,1438137
201000025198,-4000,2010,1438140
200900038196,-2226,2009,1438144
201000023780,6000,2010,1438145
200900041040,-4500,2009,1438145
200900035256,119150,2009,1438147
201100027216,6000,2011,1438150
200900025860,4400,2009,1438161
201100021262,6000,2011,1438166
201100008721,3500,2011,1438166
200900044220,1816,2009,1438172
200900036548,12218.31,2009,1438191
200900052260,16656,2009,1438192
201000020147,804,2010,1438200
201000043207,-1500,2010,1438206
201000020171,65964.8,2010,1438206
201100009820,8707.97,2011,1438231
201000031684,6000,2010,1438246
201000028590,-1351.97,2010,1438252
201100005035,-1260.63,2011,1438253
201000019957,6000,2010,1438264
201100041295,6000,2011,1438264
201000004780,10177.95,2010,1438269
200900036863,26587.66,2009,1438283
201000021535,211.8,2010,1438283
201000037967,8173.32,2010,1438285
200900036964,6000,2009,1438297
201000016070,39036.54,2010,1438300
201000010650,6000,2010,1438300
201100048702,5361.74,2011,1438303
200900037928,6804,2009,1438316
201100029036,-200,2011,1438328
201000020651,48150,2010,1438331
201000056527,6000,2010,1438332
201100014113,2792.41,2011,1438348
201000026297,10813.34,2010,1438351
201100024923,57150,2011,1438354
201100023992,24076.3,2011,1438355
201000009036,-2300,2010,1438355
201100017823,6000,2011,1438364
201000025685,6000,2010,1438364
201000045435,-4500,2010,1438367
201000000997,13259.72,2010,1438367
201100023262,6000,2011,1438372
201000008752,-952.56,2010,1438374
201100009400,58225.94,2011,1438395
201000010055,5150.44,2010,1438397
201000004820,6000,2010,1438403
200900042919,6000,2009,1438415
201100037468,6000,2011,1438421
201000018951,8465.34,2010,1438426
201100054030,85966.13,2011,1438426
201100025169,56000,2011,1438429
201100061434,50000,2011,1438447
201100022916,4810,2011,1438458
201000006773,-1427.13,2010,1438458
201000048924,6000,2010,1438458
201100029984,6000,2011,1438462
201000058216,21150,2010,1438465
201100031067,2460.33,2011,1438475
201000015341,-1100,2010,1438482
201100018251,6000,2011,1438482
201000042967,37808.5,2010,1438489
201000006374,650.4,2010,1438502
201000026102,-4520,2010,1438505
201000049749,5100,2010,1438514
201100041521,2463.3,2011,1438516
201000028459,6000,2010,1438520
201000026216,-4550,2010,1438525
201000037571,6000,2010,1438529
201100040625,-1420,2011,1438543
201000001817,41000,2010,1438543
201000036097,6000,2010,1438543
201000014930,-1400,2010,1438543
200900026021,13283.87,2009,1438551
201000058284,6000,2010,1438557
201100045894,6000,2011,1438579
201000022146,6000,2010,1438588
201100025986,-4062,2011,1438594
201100019275,6000,2011,1438595
201100011805,7959.48,2011,1438599
201100042075,6000,2011,1438604
201000050869,9000,2010,1438606
201000020362,1565,2010,1438622
201000023210,-1372.62,2010,1438623
201000032101,2139.35,2010,1438646
201000020933,5134.78,2010,1438646
201000043200,-3183,2010,1438646
201100032849,6000,2011,1438646
201000032983,-1387.97,2010,1438667
201000031568,-14041.03,2010,1438670
201000030880,6000,2010,1438670
201000008559,6000,2010,1438670
201100030436,145603.28,2011,1438674
201000055778,6000,2010,1438674
201000010706,6000,2010,1438674
201100005350,6000,2011,1438688
201000020924,-1000,2010,1438690
201100047427,8709.65,2011,1438699
201000009903,3704,2010,1438702
201000010877,7753.25,2010,1438713
201000056162,6000,2010,1438713
201000008070,6000,2010,1438714
201100056089,-3275,2011,1438717
201100013301,6000,2011,1438775
201000028217,6000,2010,1438775
201100018407,3328.87,2011,1438783
201100031877,6000,2011,1438785
201000035760,-4500,2010,1438785
201000055752,-1000,2010,1438793
201100034153,2750,2011,1438793
201100001458,18877.59,2011,1438813
201100018817,6580.18,2011,1438813
201100009720,6000,2011,1438817
201000013226,6000,2010,1438825
201100005471,-500,2011,1438832
201000010549,6000,2010,1438842
201100013138,6000,2011,1438857
201100001337,2433.03,2011,1438872
201000028348,42150,2010,1438898
201000044243,6000,2010,1438901
201000034918,6000,2010,1438901
201000039705,6000,2010,1438907
201000018997,24380,2010,1438914
201000017988,-3128.74,2010,1438915
201000025587,-3896.32,2010,1438920
201000044252,-1000,2010,1438921
201100062121,50000,2011,1438921
201100033216,4710,2011,1438921
201100023998,-4500,2011,1438927
201100000882,0,2011,1438927
201100025983,6000,2011,1438943
201000035832,43193.09,2010,1438965
201000020368,-2350,2010,1438969
201000025190,6000,2010,1438970
201000048788,6000,2010,1438981
201000020148,5242.68,2010,1438982
201000041356,-100,2010,1438983
201000023080,4755.15,2010,1438996
201000052353,60316,2010,1439003
201000051804,6000,2010,1439003
201000020942,39591.5,2010,1439004
201000035876,21604.6,2010,1439007
201000045171,-500,2010,1439007
201100019630,-3487.79,2011,1439029
201000029868,120,2010,1439056
201100034166,6000,2011,1439063
201000029355,-4000,2010,1439076
201100012020,6000,2011,1439076
201100026246,6000,2011,1439091
201000026291,1472.62,2010,1439117
201100029600,6000,2011,1439126
201100026815,6000,2011,1439129
201000029357,281.61,2010,1439130
201100041068,8521.75,2011,1439132
201100021187,6000,2011,1439148
201000032994,6000,2010,1439164
201100051954,22884.31,2011,1439164
201100037958,1200,2011,1439164
201100034132,6000,2011,1439168
201100006904,804,2011,1439175
201100001622,5383,2011,1439179
201100027206,5326,2011,1439193
201000040125,6000,2010,1439195
201100015386,-3036.53,2011,1439205
201000028732,320.79,2010,1439208
201100010579,6804,2011,1439208
201100036635,3343.2,2011,1439215
201000052377,42150,2010,1439217
201100056142,6000,2011,1439241
201000028415,56093.78,2010,1439244
201100032831,7394.99,2011,1439259
201100039478,-1500,2011,1439276
201100033519,3750,2011,1439282
201100035508,-2250,2011,1439288
201100030514,6000,2011,1439288
201100050262,-1700,2011,1439288
201000035755,-4500,2010,1439294
201100001766,2849.11,2011,1439303
201100018860,-840,2011,1439314
201100058216,3500,2011,1439319
201100014868,6000,2011,1439322
201100013847,6000,2011,1439338
201100009690,6788.45,2011,1439351
201100021207,6000,2011,1439363
201100030092,-2500,2011,1439370
201100024083,6000,2011,1439392
201100022110,-4550,2011,1439408
201100053232,8806.1,2011,1439414
201100024596,12965.64,2011,1439427
201100038264,6000,2011,1439428
201100012919,-2800,2011,1439443
201100041302,-4000,2011,1439461
201100004934,1650,2011,1439461
